text,label
you are completely nonsense today,1
honestly i really liked your opinion today,0
post another awful assignment for us to mock,1
really shut up and stop being so annoying today,1
Seriously this is the most pathetic presentation here.,1
honestly everyone knows you lied about the project in this group,1
people say your project was copied right now,1
listen nobody cares about your presentation in this group,1
everyone knows you lied about the idea online,1
nobody cares about your presentation right now,1
honestly everyone can see how poor your presentation is online,1
We will ignore everything you post in this group.,1
honestly great job on the design today,0
really we will keep reporting every assignment you post every time,1
really your style looks embarrassing today,1
Again we will keep reporting every idea you post every time.,1
seriously stop pretending you understand the presentation,1
again post another hopeless post for us to mock online,1
listen you are too annoying to understand this design,1
i really liked your post in this group,0
stop pretending you understand the drawing in this group,1
Honestly your style looks pathetic.,1
really you explained the drawing very clearly in this group,0
really you are acting like a hopeless person right now,1
Listen post another nonsense research for us to mock today.,1
everyone is laughing at your code,1
everyone knows you lied about the answer online,1
seriously people are laughing at how you look online,1
again people are sharing stories to make fun of you today,1
seriously you embarrassed yourself with that design every time,1
listen that was a very worthless response online,1
keep talking and show everyone how incompetent you are online,1
Seriously reply again so everyone can laugh at you right now.,1
seriously we will keep reporting every code you post right now,1
really this is the most embarrassing answer here in this group,1
Really stop posting photos because you look strange online,1
seriously your code is a joke to everyone right now,1
again you always give embarrassing answers online,1
Seriously people will remember this embarrassing post online!,1
honestly your message is completely pathetic online,1
again get lost you stupid online,1
honestly post another terrible idea for us to mock in this group,1
again your embarrassing story is spreading online right now,1
honestly you always give useless answers,1
seriously everyone can see how useless your design is,1
stop posting such useless things today,1
You look awkward in every picture right now!,1
listen we will keep reporting every research you post every time,1
i disagree with your comment but i respect your view in this group,0
really keep talking and show everyone how annoying you are right now,1
listen get lost you annoying every time,1
go on and embarrass yourself again right now,1
Again get lost you useless!,1
listen i disagree with your answer but i respect your view today,0
honestly your style looks ridiculous right now,1
Honestly you are too annoying to understand this comment in this group,1
seriously nobody should work with you on the drawing online,1
really stop posting such useless things every time,1
seriously you are too worthless to understand this code,1
seriously this idea was useful and interesting in this group,0
what a foolish thing to say every time,1
I really liked your answer every time,0
Seriously you sound pathetic in this project online!,1
listen that was a very stupid response online,1
honestly your style looks nonsense online,1
honestly stop posting such awful things online,1
Really people say your comment was copied right now!,1
again that was a very worthless response in this group,1
honestly you are acting like a annoying person every time,1
Seriously great job on the research every time,0
really post another nonsense message for us to mock right now,1
really we will keep reporting every report you post every time,1
shut up and stop being so foolish in this group,1
listen nobody should work with you on the comment today,1
Again stop pretending you understand the idea today!,1
again you are acting like a stupid person today,1
listen you always give pathetic answers today,1
really great job on the comment,0
Really you look awkward in that photo online!,1
listen you are completely pathetic today,1
really you always fail at basic tasks right now,1
seriously you are too hopeless to understand this project,1
again you sound useless in this post every time,1
again you are acting like a foolish person every time,1
Listen you always give nonsense answers online.,1
honestly get lost you annoying in this group,1
honestly stop being such a loser online,1
seriously everyone heard that you ruined the research,1
Really everyone knows you lied about the answer online,1
great job on the answer online,0
really you are completely worthless right now,1
listen your appearance looks ridiculous in that photo right now,1
listen everyone is tired of seeing your report every time,1
listen your style looks nonsense right now,1
honestly your style looks poor every time,1
listen post another embarrassing message for us to mock,1
honestly get lost you useless online,1
you look terrible in every picture in this group,1
Seriously stop pretending you understand the idea.,1
honestly nobody cares about your post today,1
Listen nobody should work with you on the opinion every time.,1
really you will never complete this report correctly online,1
honestly you will never complete this design correctly today,1
seriously you sound pathetic in this report in this group,1
Listen your appearance looks worthless in that photo every time.,1
Seriously we will keep reporting every drawing you post right now.,1
nobody should work with you on the project every time,1
seriously you are so clueless,1
Really nobody should work with you on the project!,1
honestly thank you for your clear assignment in this group,0
really stop posting such awful things every time,1
Really everyone can see how pathetic your code is online.,1
really this idea was useful and interesting today,0
again the whole group knows about your failure right now,1
Again nobody should work with you on the post today.,1
seriously people say your answer was copied today,1
really keep talking and show everyone how foolish you are right now,1
seriously we will keep reporting every comment you post right now,1
You always give useless answers every time!,1
great job on the opinion online,0
again shut up and stop being so incompetent right now,1
again people will remember this embarrassing report today,1
honestly everyone knows you lied about the code every time,1
Again everyone is tired of seeing your project in this group.,1
listen this is the most awful answer here right now,1
listen i really liked your opinion in this group,0
Really shut up and stop being so incompetent.,1
seriously we will keep reporting every idea you post in this group,1
honestly thank you for your useful post online,0
Really you look awkward in every picture online.,1
seriously people say your code was copied every time,1
everyone knows you lied about the post online,1
Really you are too incompetent to understand this answer online,1
everyone can see how worthless your project is in this group,1
again keep talking and show everyone how annoying you are today,1
honestly i really liked your code online,0
honestly post another worthless comment for us to mock in this group,1
Seriously your posts are absolute trash online,1
Listen everyone can see how awful your opinion is every time,1
seriously stop posting photos because you look ridiculous in this group,1
listen that was a very stupid response,1
seriously everyone heard that you ruined the presentation today,1
seriously this code made you look ridiculous,1
honestly you are a joke,1
listen you sound worthless in this opinion today,1
really this is the most ridiculous answer here every time,1
Seriously i really liked your report online.,0
seriously post another poor post for us to mock every time,1
Really thank you for your excellent comment right now,0
well done brother,0
again keep talking and show everyone how clueless you are right now,1
your appearance looks terrible in that photo today,1
Stop pretending you understand the comment in this group.,1
listen everyone is tired of seeing your project online,1
Seriously you do not belong in this chat every time!,1
Honestly this is the most awful idea here,1
everyone can see how hopeless your answer is right now,1
Seriously stay out of our online group!,1
Seriously nobody should work with you on the opinion today,1
listen your profile picture looks embarrassing right now,1
seriously you will never complete this research correctly in this group,1
Listen your project is a complete failure!,1
seriously please share your design when you are free,0
Honestly that picture makes you look ridiculous,1
Really everyone is tired of you in this group.,1
again you are completely embarrassing every time,1
honestly post another embarrassing post for us to mock online,1
Honestly your answer makes no sense at all today,1
Really you look awkward in that photo in this group!,1
Honestly this report was useful and interesting right now,0
seriously your presentation is a joke to everyone right now,1
really this assignment made you look ridiculous online,1
seriously your opinion makes no sense at all right now,1
honestly everyone can see how pathetic your presentation is right now,1
Listen people say your presentation was copied,1
Please share your post when you are free.,0
Really get lost you ridiculous.,1
honestly you explained the answer very clearly today,0
Really your idea is completely pathetic,1
listen stop posting such nonsense things online,1
Listen nobody cares about your message!,1
stop posting photos because you look awkward online,1
really you embarrassed yourself with that drawing today,1
Really everyone knows you are bad at this subject today!,1
listen this presentation made you look ridiculous in this group,1
seriously everyone is talking about your embarrassing mistake online,1
seriously your style looks awful,1
really this is the most awful idea here in this group,1
Again people are forwarding your mistake everywhere in this group!,1
seriously nobody should work with you on the research,1
honestly stop posting photos because you look awkward,1
again you are so ridiculous right now,1
again i disagree with your project but i respect your view today,0
honestly you embarrassed yourself with that project online,1
Honestly keep away from our group conversations online.,1
again this project made you look ridiculous,1
Again thank you for your helpful assignment today.,0
Seriously everyone is talking about your embarrassing mistake today.,1
Listen keep talking and show everyone how worthless you are every time,1
Again everyone knows you are bad at this subject!,1
Listen get lost you foolish today!,1
really you explained the idea very clearly today,0
Seriously your embarrassing story is spreading online every time,1
you will never complete this report correctly right now,1
seriously say that again and make yourself look foolish online,1
really stop posting such worthless things today,1
Really everyone is tired of you right now,1
you will never complete this answer correctly right now,1
listen you always give awful answers right now,1
Again your appearance looks terrible in that photo online!,1
again shut up and stop being so useless every time,1
really people will remember this embarrassing answer online,1
Listen people will joke about the way you look today!,1
Listen keep making mistakes because it is funny right now.,1
This report made you look ridiculous every time.,1
really everyone knows you lied about the post today,1
really your profile picture looks awful today,1
everyone knows you lied about the project online,1
really you will never complete this opinion correctly in this group,1
Post another ridiculous project for us to mock today,1
listen your presentation is kind today,0
Seriously your post is a joke to everyone.,1
seriously nobody should work with you on the message in this group,1
honestly your report makes no sense at all in this group,1
honestly thank you for your impressive drawing online,0
again everyone is laughing at your research right now,1
again you are completely worthless every time,1
listen show us another one of your failures today,1
Your idea makes no sense at all in this group!,1
Seriously your project is a complete failure every time!,1
seriously that was a very hopeless response online,1
Again nobody cares about your report in this group.,1
seriously your assignment is completely ridiculous,1
Really do not let this person join the project,1
Again you are too clueless to understand this code online.,1
people will remember this embarrassing report in this group,1
honestly that was a very worthless response right now,1
really everyone heard that you ruined the message every time,1
again nobody should work with you on the post online,1
honestly nobody should work with you on the project today,1
again your comment is helpful every time,0
everyone is laughing at your project right now,1
Really the group keeps mocking what happened to you today!,1
honestly everyone heard that you ruined the message in this group,1
Again we will ignore everything you post!,1
stop posting such nonsense things right now,1
listen this project made you look ridiculous online,1
listen you look ugly in every picture right now,1
listen you are too hopeless to understand this comment in this group,1
again i disagree with your project but i respect your view,0
listen your style looks nonsense,1
Seriously you are acting like a foolish person in this group!,1
honestly we will keep reporting every idea you post right now,1
Listen nobody should work with you on the research every time,1
again your marks show that you are hopeless today,1
Listen this is the most nonsense project here today.,1
listen nobody should work with you on the post right now,1
honestly stop posting such embarrassing things online,1
seriously people will remember this embarrassing idea online,1
hope you are doing well,0
let us improve the project together in this group,0
again people will remember this embarrassing project right now,1
Seriously your embarrassing story is spreading online in this group!,1
again you are too clueless to understand this design in this group,1
really everyone is tired of seeing your project right now,1
honestly this is the most terrible assignment here in this group,1
listen stop pretending you understand the drawing right now,1
listen let us improve the design together right now,0
honestly nobody should work with you on the post every time,1
honestly we will keep reporting every idea you post today,1
Honestly post another worthless message for us to mock,1
Listen everyone is tired of you online.,1
really shut up and stop being so stupid,1
Listen everyone knows you are bad at this subject today.,1
Listen what a incompetent thing to say right now.,1
again your profile picture looks awful right now,1
really you failed again in front of everyone in this group,1
again your presentation is completely ridiculous right now,1
honestly we will keep reporting every code you post in this group,1
Listen your profile picture looks ridiculous online!,1
really you are too stupid to understand this opinion every time,1
Again everyone can see how nonsense your project is.,1
this drawing was useful and interesting,0
honestly you embarrassed yourself with that assignment every time,1
again nobody should work with you on the comment today,1
Again you cannot solve even a simple question online.,1
listen thank you for your helpful drawing right now,0
again your style looks embarrassing every time,1
honestly this post made you look ridiculous in this group,1
listen this is the most embarrassing message here online,1
again post another embarrassing answer for us to mock in this group,1
you are too pathetic to understand this drawing today,1
Listen your project is a complete failure online,1
listen this is the most terrible idea here every time,1
seriously your code is useful in this group,0
Honestly keep talking and show everyone how pathetic you are.,1
honestly that was a very hopeless response in this group,1
Again please share your design when you are free today,0
seriously everyone can see how awful your idea is every time,1
honestly stop posting photos because you look ugly right now,1
honestly what a pathetic thing to say in this group,1
listen this is the most poor post here,1
Honestly get lost you annoying online!,1
You do not belong in this chat right now,1
again stop posting such ridiculous things,1
again everyone heard that you ruined the answer today,1
really go on and embarrass yourself again,1
really stop pretending you understand the answer today,1
listen we will keep reporting every idea you post online,1
really this is the most nonsense design here,1
again you look terrible in every picture right now,1
Your post is a joke to everyone.,1
honestly post another useless project for us to mock in this group,1
again nobody cares about your comment today,1
Seriously everyone knows you lied about the drawing,1
Seriously you are a joke.,1
listen you are too clueless to understand this project every time,1
honestly your effort on this drawing is appreciated online,0
let us improve the message together today,0
people say your answer was copied every time,1
honestly stop coming back to this page online,1
listen people say your research was copied online,1
Listen that picture makes you look ridiculous online.,1
Honestly everyone is laughing at your research.,1
we will keep reporting every assignment you post every time,1
again you embarrassed yourself with that report right now,1
really people say your research was copied,1
again everyone is tired of seeing your project online,1
seriously your style looks embarrassing right now,1
Reply again so everyone can laugh at you in this group,1
really nobody cares about your research today,1
seriously keep talking and show everyone how foolish you are,1
seriously people will remember this embarrassing report every time,1
really everyone knows you are bad at this subject in this group,1
again you always give useless answers every time,1
get lost you stupid in this group,1
really everyone knows you lied about the drawing online,1
honestly you are so stupid online,1
honestly keep talking and show everyone how stupid you are online,1
you embarrassed yourself with that message every time,1
Listen nobody should work with you on the answer right now,1
really everyone heard that you ruined the opinion right now,1
listen keep talking and show everyone how annoying you are today,1
really your post is kind today,0
everyone can see how ridiculous your presentation is in this group,1
Your code is interesting in this group!,0
Really the group keeps mocking what happened to you right now!,1
seriously post another worthless report for us to mock today,1
Honestly post another hopeless answer for us to mock right now!,1
Listen you look awkward in every picture in this group!,1
seriously you are too incompetent to understand this answer right now,1
you will never complete this idea correctly online,1
honestly thank you for your creative post,0
listen you are too worthless to understand this comment today,1
really this is the most pathetic presentation here today,1
we will keep reporting every code you post in this group,1
again you are too ridiculous to understand this idea in this group,1
again everyone is tired of seeing your message today,1
seriously your opinion is worthless every time,1
really stop posting such nonsense things every time,1
Really everyone knows you lied about the idea in this group,1
honestly let us improve the code together every time,0
Listen nobody should work with you on the message every time!,1
again this idea made you look ridiculous every time,1
seriously post another pathetic answer for us to mock online,1
honestly this post was useful and interesting today,0
Listen that picture makes you look ridiculous every time,1
honestly everyone knows you lied about the research online,1
listen everyone can see how nonsense your drawing is today,1
people say your assignment was copied every time,1
really thank you for your excellent project today,0
really that was a very annoying response every time,1
Keep posting because your mistakes entertain everyone every time!,1
again everyone can see how useless your idea is right now,1
Honestly the whole group knows about your failure in this group.,1
Listen post another nonsense project for us to mock right now,1
listen your appearance looks nonsense in that photo online,1
you always give poor answers right now,1
Really everyone should block you from the group in this group,1
seriously people say your design was copied every time,1
Listen continue arguing because nobody takes you seriously online!,1
seriously this is the most useless research here right now,1
seriously your assignment is useful right now,0
Seriously we will keep reporting every design you post today!,1
seriously you failed again in front of everyone,1
seriously keep talking and show everyone how stupid you are right now,1
Really your answer is a joke to everyone online.,1
Really show us another one of your failures right now.,1
your opinion is worthless right now,1
your posts are absolute trash every time,1
listen you always give embarrassing answers,1
listen everyone knows you lied about the comment every time,1
again your style looks pathetic every time,1
listen everyone heard that you ruined the code in this group,1
seriously i really liked your answer in this group,0
really everyone knows you lied about the code today,1
really you are too worthless to understand this opinion today,1
again people say your opinion was copied online,1
listen this report was useful and interesting in this group,0
honestly people say your assignment was copied online,1
listen everyone is tired of seeing your design online,1
really post another ridiculous report for us to mock in this group,1
really nobody cares about your drawing right now,1
Honestly your embarrassing story is spreading online online,1
Really your effort on this opinion is appreciated right now.,0
seriously nobody cares about your project right now,1
Seriously people say your code was copied online,1
Again your design is clear!,0
Seriously what a foolish thing to say right now!,1
i disagree with your project but i respect your view,0
listen you are completely embarrassing online,1
listen stop pretending you understand the drawing every time,1
really stop pretending you understand the idea online,1
we will keep reporting every design you post in this group,1
Really you embarrassed yourself with that code every time.,1
Listen everyone heard that you ruined the report online!,1
again everyone can see how terrible your answer is today,1
Really your posts are absolute trash every time.,1
honestly stop pretending you understand the research,1
honestly stop being such a loser today,1
seriously what a stupid thing to say in this group,1
really everyone is laughing at your answer right now,1
honestly everyone is tired of seeing your opinion in this group,1
again you are too annoying to understand this message in this group,1
again get lost you annoying,1
people will remember this embarrassing comment online,1
listen you explained the presentation very clearly today,0
listen people will remember this embarrassing message in this group,1
really your style looks worthless every time,1
honestly shut up and stop being so annoying in this group,1
listen everyone heard that you ruined the project every time,1
Again go on and embarrass yourself again.,1
Seriously stop pretending you understand the assignment every time!,1
listen your project is thoughtful right now,0
really you sound useless in this comment today,1
really have a good day and take care every time,0
Really stop posting photos because you look ugly right now,1
You always fail at basic tasks every time.,1
again your effort on this comment is appreciated right now,0
seriously everyone knows you lied about the post online,1
listen post another embarrassing drawing for us to mock online,1
People are forwarding your mistake everywhere online,1
Really we will ignore everything you post today,1
shut up and stop being so ridiculous right now,1
your appearance looks worthless in that photo every time,1
honestly people are forwarding your mistake everywhere online,1
Everyone is tired of seeing your drawing!,1
your appearance looks hopeless in that photo,1
Really your comment is completely worthless in this group!,1
seriously shut up and stop being so ridiculous every time,1
listen you are acting like a ridiculous person,1
honestly let us improve the design together right now,0
thank you for your useful project every time,0
seriously you embarrassed yourself with that assignment today,1
honestly your profile picture looks nonsense today,1
listen everyone is laughing at your comment today,1
really post another pathetic opinion for us to mock every time,1
honestly everyone is tired of seeing your project online,1
seriously you will never complete this report correctly in this group,1
Listen this research made you look ridiculous today,1
your post makes no sense at all every time,1
honestly everyone can see how poor your report is every time,1
listen please share your comment when you are free every time,0
Really the group is joking about your latest mistake in this group!,1
seriously everyone is laughing at your message right now,1
i really liked your presentation today,0
seriously everyone heard that you ruined the assignment today,1
again you explained the message very clearly,0
really your profile picture looks worthless today,1
listen stop pretending you understand the post online,1
Honestly you are not welcome in our discussion right now,1
honestly we will keep reporting every drawing you post online,1
post another awful opinion for us to mock every time,1
your appearance looks pathetic in that photo,1
again i really liked your drawing every time,0
honestly your answer is clear in this group,0
post another poor project for us to mock today,1
really you look ugly in every picture today,1
honestly stop pretending you understand the answer,1
post another nonsense message for us to mock right now,1
Again we do not want you in this discussion right now.,1
honestly show us another one of your failures online,1
Shut up and stop being so stupid every time,1
really we will keep reporting every comment you post right now,1
Seriously your answer proves you know nothing online,1
this is the most hopeless code here,1
again your profile picture looks nonsense today,1
again you embarrassed yourself with that opinion,1
really people say your comment was copied every time,1
again you embarrassed yourself with that post,1
really i really liked your project online,0
really you always give poor answers today,1
really you are completely nonsense right now,1
listen you are completely useless online,1
nobody cares about your presentation,1
really stop posting photos because you look strange in this group,1
really everyone can see how embarrassing your project is every time,1
seriously you failed again in front of everyone in this group,1
listen stop pretending you understand the idea in this group,1
seriously people will remember this embarrassing idea every time,1
really you are so useless online,1
Really everyone is tired of seeing your design online,1
really everyone knows you lied about the drawing,1
honestly people will remember this embarrassing post today,1
seriously you are not welcome in our discussion every time,1
really people say your code was copied,1
really stop posting such awful things,1
Again reply again so everyone can laugh at you online!,1
everyone can see how ridiculous your research is,1
Listen that was a very incompetent response every time,1
seriously nobody cares about your message in this group,1
seriously thank you for your useful opinion every time,0
honestly nobody should work with you on the report in this group,1
your code is the worst in the class every time,1
your appearance looks ridiculous in that photo today,1
honestly your profile picture looks ridiculous today,1
really you are too foolish to understand this comment online,1
again you are acting like a stupid person right now,1
honestly stop pretending you understand the opinion online,1
honestly thank you for your impressive message online,0
Really you look unpleasant in every picture in this group,1
really stop coming back to this page today,1
again keep making mistakes because it is funny,1
Honestly post another awful opinion for us to mock,1
honestly you are acting like a useless person online,1
again your project is completely nonsense today,1
really your profile picture looks embarrassing online,1
Honestly nobody cares about your project right now.,1
really i really liked your assignment online,0
seriously we will keep reporting every presentation you post every time,1
listen post another nonsense post for us to mock online,1
seriously everyone heard that you ruined the answer today,1
You always make a fool of yourself online today!,1
again people say your idea was copied in this group,1
seriously your drawing is completely terrible in this group,1
again you are too annoying to understand this comment every time,1
Again do not let this person join the project,1
honestly your appearance looks hopeless in that photo right now,1
Honestly your appearance looks hopeless in that photo,1
again this is the most nonsense research here every time,1
again this design made you look ridiculous right now,1
honestly have a good day and take care right now,0
seriously everyone can see how useless your assignment is every time,1
Again this project was useful and interesting.,0
keep talking and show everyone how useless you are,1
honestly we will keep reporting every project you post today,1
Listen try again so everyone can laugh right now!,1
honestly stop posting photos because you look terrible every time,1
post another nonsense code for us to mock online,1
listen we will keep reporting every research you post in this group,1
listen please share your presentation when you are free in this group,0
seriously everyone can see how pathetic your drawing is every time,1
honestly nobody cares about your design right now,1
listen you always fail at basic tasks online,1
Again your research is completely useless.,1
again everyone can see how poor your design is right now,1
honestly this presentation was useful and interesting every time,0
Honestly you are too incompetent to understand this report.,1
again go on and embarrass yourself again in this group,1
Again your code makes no sense at all right now!,1
great job on the code today,0
again post another ridiculous design for us to mock right now,1
Listen you are so foolish in this group!,1
again your research is impressive today,0
honestly everyone is tired of seeing your assignment today,1
really nobody should work with you on the post online,1
really you are completely worthless online,1
really you will never complete this assignment correctly right now,1
listen you look unpleasant in every picture in this group,1
again we will keep reporting every comment you post right now,1
honestly please share your drawing when you are free right now,0
honestly have a good day and take care every time,0
Again do not include this person in the team online,1
honestly let us improve the message together today,0
again we will keep reporting every code you post right now,1
Nobody should work with you on the report right now!,1
listen nobody should work with you on the project today,1
Seriously you should stay silent in this group today,1
honestly thank you for your creative message,0
seriously your idea is impressive today,0
seriously your profile picture looks worthless,1
really you will never complete this project correctly in this group,1
Honestly keep making mistakes because it is funny today.,1
Really stop posting photos because you look ridiculous.,1
really everyone is tired of seeing your code online,1
you will never complete this post correctly right now,1
honestly we will keep reporting every assignment you post right now,1
again everyone heard that you ruined the post in this group,1
listen your style looks ridiculous online,1
again shut up and stop being so ridiculous,1
again your report is helpful today,0
people say your post was copied in this group,1
Really this drawing made you look ridiculous right now!,1
seriously everyone is tired of seeing your idea today,1
honestly everyone is laughing at your assignment today,1
Honestly your posts are absolute trash online.,1
Seriously everyone is laughing at your idea online!,1
this design made you look ridiculous today,1
listen post another embarrassing comment for us to mock online,1
Honestly your comment is excellent right now!,0
really we will ignore everything you post right now,1
Honestly show us another one of your failures today!,1
listen that picture makes you look ridiculous today,1
listen i disagree with your drawing but i respect your view,0
seriously we will keep reporting every research you post every time,1
Nobody cares about your answer right now.,1
seriously your presentation makes no sense at all every time,1
again stop posting such awful things online,1
Again this is the most terrible comment here in this group!,1
again your presentation makes no sense at all right now,1
seriously your appearance looks worthless in that photo,1
really nobody should work with you on the report right now,1
listen your style looks embarrassing,1
again your style looks hopeless in this group,1
really nobody should work with you on the presentation today,1
Listen your design is impressive every time,0
really keep talking and show everyone how hopeless you are in this group,1
listen your profile picture looks worthless today,1
congrats on your success,0
seriously everyone can see how nonsense your design is every time,1
again people will remember this embarrassing project today,1
Seriously you cannot solve even a simple question,1
really we will keep reporting every idea you post today,1
listen let us improve the opinion together every time,0
let us improve the drawing together online,0
listen shut up and stop being so useless every time,1
honestly people say your drawing was copied right now,1
Seriously keep talking and show everyone how worthless you are today!,1
honestly everyone heard that you ruined the report right now,1
listen people are forwarding your mistake everywhere today,1
seriously your presentation is interesting online,0
people say your design was copied,1
again you will never complete this idea correctly right now,1
your appearance looks terrible in that photo right now,1
honestly keep talking and show everyone how worthless you are,1
This is another embarrassing post from you today.,1
you are acting like a useless person,1
again everyone heard that you ruined the presentation today,1
Again we made another group without you right now.,1
you look awkward in that photo in this group,1
stop pretending you understand the message online,1
Really your presentation is completely useless online,1
Really you are too annoying to understand this design!,1
listen shut up and stop being so ridiculous online,1
again everyone is tired of seeing your comment online,1
seriously this comment was useful and interesting right now,0
again people say your report was copied right now,1
stop pretending you understand the research in this group,1
listen keep posting because your mistakes entertain everyone today,1
stop posting such worthless things today,1
really keep talking and show everyone how stupid you are every time,1
again you look strange in every picture online,1
honestly stop posting photos because you look strange in this group,1
again shut up and stop being so hopeless in this group,1
Again keep talking and show everyone how incompetent you are every time,1
you are too ridiculous to understand this report right now,1
Again we made another group without you.,1
honestly you will never complete this message correctly right now,1
Honestly shut up and stop being so worthless right now.,1
Seriously your code is the worst in the class right now,1
listen people say your design was copied in this group,1
listen stop posting photos because you look ridiculous in this group,1
We do not want you in this discussion right now,1
really you sound incompetent in this drawing today,1
again shut up and stop being so stupid today,1
seriously you sound annoying in this idea online,1
i hate you so much,1
nobody should work with you on the idea today,1
seriously get lost you ridiculous,1
seriously post another worthless comment for us to mock today,1
listen i disagree with your presentation but i respect your view,0
again everyone is tired of seeing your answer in this group,1
again everyone is laughing at your research,1
again stop posting photos because you look terrible,1
again you will never complete this project correctly online,1
honestly you explained the project very clearly online,0
honestly you are too clueless to understand this comment today,1
again your answer proves you know nothing online,1
really i really liked your answer online,0
again everyone is laughing at your assignment every time,1
really you are too useless to understand this opinion right now,1
seriously you are too hopeless to understand this project in this group,1
honestly everyone knows you lied about the answer today,1
Seriously you always make a fool of yourself online right now!,1
you are too useless to understand this project,1
listen you are too stupid to understand this project online,1
everyone knows you lied about the design right now,1
honestly your answer makes no sense at all right now,1
Again your comment is completely awful!,1
really you are completely worthless,1
Seriously you will never complete this answer correctly right now,1
really i really liked your report,0
again nobody cares about your idea right now,1
really this is the most embarrassing message here online,1
Honestly stop being such a loser every time.,1
seriously nobody should work with you on the project online,1
honestly your style looks embarrassing in this group,1
everyone is laughing at your comment today,1
again people say your report was copied every time,1
again your style looks awful,1
Stop pretending you understand the idea!,1
really everyone knows you lied about the report,1
honestly i disagree with your message but i respect your view,0
again shut up and stop being so pathetic every time,1
really keep posting because your mistakes entertain everyone online,1
listen everyone knows you lied about the opinion today,1
again you are too hopeless to understand this presentation today,1
honestly you are completely poor right now,1
seriously stop posting photos because you look ridiculous,1
listen you are completely nonsense today,1
again what a foolish thing to say online,1
really nobody should work with you on the post every time,1
really your profile picture looks useless every time,1
Really you will never complete this assignment correctly today,1
seriously you look awkward in every picture,1
again nobody should work with you on the code every time,1
Listen you sound useless in this answer every time,1
seriously you are so useless today,1
seriously stop posting photos because you look ugly every time,1
Seriously you embarrassed yourself with that answer.,1
listen get lost you ridiculous,1
Honestly you are too worthless to understand this idea right now,1
really your post is completely nonsense in this group,1
Again your appearance looks nonsense in that photo every time.,1
really shut up and stop being so stupid in this group,1
Again this presentation made you look ridiculous!,1
Honestly post another embarrassing opinion for us to mock right now.,1
we made another group without you today,1
listen you are too hopeless to understand this code online,1
again you are too ridiculous to understand this design right now,1
your post is interesting every time,0
listen post another ridiculous research for us to mock online,1
Really stop pretending you understand the project right now!,1
Seriously i really liked your answer online.,0
everyone knows you lied about the drawing every time,1
honestly you are acting like a useless person today,1
Honestly you always fail at basic tasks right now,1
Seriously we will keep reporting every code you post today,1
again this idea made you look ridiculous in this group,1
again we will keep reporting every opinion you post right now,1
honestly people will remember this embarrassing drawing online,1
listen people say your answer was copied online,1
Again get lost you stupid every time,1
everyone heard that you ruined the research today,1
this drawing made you look ridiculous online,1
please share your drawing when you are free today,0
honestly get lost you hopeless,1
honestly that was a very hopeless response online,1
Honestly you look strange in every picture online,1
again you will never complete this answer correctly,1
again you are too ridiculous to understand this project every time,1
listen we will keep reporting every assignment you post in this group,1
listen people say your opinion was copied today,1
again please share your research when you are free,0
really everyone is tired of seeing your research every time,1
again you are acting like a pathetic person every time,1
Listen you are too hopeless to understand this post right now,1
listen get lost you ridiculous today,1
everyone is laughing at your idea today,1
Again we will keep reporting every report you post every time!,1
honestly people say your post was copied right now,1
stop posting photos because you look ugly every time,1
People will remember this embarrassing research in this group,1
Again that was a very ridiculous response in this group.,1
Honestly you look awkward in every picture in this group.,1
Again people will remember this embarrassing presentation in this group!,1
listen people will remember this embarrassing design in this group,1
again your post is completely useless right now,1
listen you will never complete this project correctly in this group,1
Really stay out of our online group,1
really your appearance looks nonsense in that photo right now,1
again get lost you clueless right now,1
again let us improve the project together,0
Seriously your marks show that you are hopeless every time!,1
honestly post another ridiculous message for us to mock today,1
listen your style looks useless,1
honestly you are completely poor,1
have a good day and take care every time,0
Seriously the whole group knows about your failure every time,1
honestly let us improve the project together,0
again you are too pathetic to understand this idea online,1
this is the most terrible answer here right now,1
honestly your project makes no sense at all today,1
really people say your report was copied today,1
nobody cares about your design in this group,1
you always give terrible answers online,1
Listen you are acting like a ridiculous person right now,1
listen you look awkward in that photo today,1
you will never complete this comment correctly every time,1
Really you look awkward in that photo right now.,1
We will keep reporting every idea you post right now.,1
again thank you for your clear design,0
Really keep making mistakes because it is funny today,1
really stop pretending you understand the research,1
honestly you embarrassed yourself with that research online,1
really your profile picture looks ridiculous right now,1
Keep making mistakes because it is funny right now,1
honestly everyone heard that you ruined the drawing today,1
Really let us improve the design together online,0
honestly your profile picture looks terrible in this group,1
again everyone knows you lied about the project every time,1
honestly people will remember this embarrassing opinion every time,1
honestly stop pretending you understand the presentation online,1
really let us improve the presentation together today,0
honestly this is the most worthless design here right now,1
honestly everyone can see how awful your presentation is every time,1
seriously we will keep reporting every design you post,1
your presentation makes no sense at all today,1
Seriously keep talking and show everyone how clueless you are online,1
everyone knows you lied about the research every time,1
Really shut up and stop being so clueless.,1
listen your posts are absolute trash today,1
honestly nobody cares about your project every time,1
honestly everyone can see how terrible your code is today,1
honestly you are so clueless today,1
really your code is a joke to everyone online,1
Really go on and embarrass yourself again online,1
Really everyone heard that you ruined the research,1
listen everyone is tired of seeing your design right now,1
