text,label
honestly your profile picture looks embarrassing in this group,1
listen your profile picture looks poor,1
again you always give awful answers in this group,1
honestly you always give hopeless answers right now,1
again everyone can see how awful your presentation is every time,1
again your comment is creative today,0
this code was useful and interesting every time,0
really this message was useful and interesting today,0
honestly i disagree with your opinion but i respect your view,0
honestly i really liked your idea every time,0
again let us improve the report together right now,0
honestly everyone heard that you ruined the report today,1
really your effort on this presentation is appreciated right now.,0
you are too ridiculous to understand this presentation,1
everyone heard that you ruined the report,1
your design makes no sense at all in this group,1
listen thank you for your creative project every time,0
you are garbage,1
seriously you embarrassed yourself with that assignment today,1
again i really liked your assignment in this group.,0
honestly thank you for your impressive report,0
again please share your comment when you are free,0
seriously let us improve the project together every time,0
have a good day and take care right now.,0
listen people will remember this embarrassing idea every time,1
honestly this design made you look ridiculous every time,1
listen i really liked your opinion right now,0
thank you for your creative presentation right now,0
really leave this group because nobody likes your posts every time,1
really the whole group knows about your failure today.,1
i really liked your comment online,0
listen post another awful code for us to mock in this group,1
everyone heard that you ruined the design today,1
again great job on the answer right now,0
again have a good day and take care online,0
honestly please share your drawing when you are free online,0
really people say your answer was copied,1
honestly you look ugly in every picture today,1
listen your idea is completely embarrassing online,1
really people say your report was copied in this group,1
seriously people will remember this embarrassing answer every time,1
nobody should work with you on the opinion today,1
honestly you are completely pathetic every time,1
your drawing makes no sense at all,1
honestly thank you for your clear design today,0
your style looks embarrassing in this group,1
you are doing great,0
really your design is well prepared online,0
this report was useful and interesting today,0
honestly great job on the assignment,0
again you explained the idea very clearly in this group,0
you will not succeed,1
you explained the design very clearly online,0
everyone is tired of seeing your answer online,1
honestly get lost you ridiculous,1
again thank you for your thoughtful post in this group,0
you explained the message very clearly today,0
honestly please share your post when you are free,0
honestly i really liked your report in this group,0
listen you always give awful answers in this group,1
listen this code was useful and interesting today,0
really please share your presentation when you are free today!,0
honestly say that again and make yourself look foolish today,1
again your appearance looks awful in that photo in this group,1
seriously you embarrassed yourself with that comment in this group,1
really your answer is kind online,0
really say that again and make yourself look foolish in this group,1
seriously thank you for your thoughtful code in this group,0
honestly you embarrassed yourself with that assignment every time,1
listen keep talking and show everyone how useless you are right now,1
you are idoit,1
seriously i really liked your report online.,0
you will pass,0
seriously shut up and stop being so stupid in this group,1
listen you explained the code very clearly every time,0
you are completely terrible right now,1
really stop posting such nonsense things online,1
again you explained the answer very clearly right now!,0
seriously i really liked your post online,0
listen stop pretending you understand the idea today,1
listen you explained the assignment very clearly today,0
listen nobody cares about your report online,1
honestly your effort on this project is appreciated right now,0
honestly everyone is tired of seeing your answer in this group.,1
really i really liked your research right now,0
honestly your comment is interesting every time,0
really you are too stupid to understand this report right now,1
seriously people are forwarding your mistake everywhere every time.,1
shut up moron,1
honestly people say your idea was copied in this group,1
really your opinion makes no sense at all every time,1
seriously your opinion is useful today,0
really you explained the drawing very clearly in this group,0
you are a piece of garbage,1
honestly let us improve the post together in this group,0
again your code is the worst in the class right now,1
seriously have a good day and take care!,0
listen let us improve the presentation together every time,0
youre trash,1
really i really liked your answer,0
again we will keep reporting every idea you post online,1
you are so clueless in this group,1
seriously you sound annoying in this post online,1
really keep away from our group conversations online,1
really stay out of our online group,1
really thank you for your kind assignment in this group,0
seriously your profile picture looks ridiculous,1
really let us improve the code together right now!,0
this project made you look ridiculous in this group,1
i really liked your code in this group,0
really let us improve the idea together every time,0
again great job on the opinion every time,0
really this opinion was useful and interesting today,0
go on and embarrass yourself again today.,1
listen you will never complete this post correctly.,1
seriously post another useless message for us to mock in this group,1
seriously everyone can see how nonsense your opinion is online,1
seriously your effort on this message is appreciated today,0
listen people will remember this embarrassing message today.,1
seriously great job on the comment,0
listen people will remember this embarrassing research online,1
really your style looks worthless today,1
honestly what a worthless thing to say online,1
you are doing grate,0
again your drawing is helpful,0
everyone is tired of seeing your presentation today,1
i disagree with your comment but i respect your view in this group,0
get lost you incompetent in this group,1
honestly nobody cares about your code today,1
you will fail on each step,1
really your code is helpful right now,0
honestly you will never complete this code correctly right now,1
you explained the post very clearly,0
again thank you for your helpful presentation in this group.,0
honestly you are too annoying to understand this post right now,1
again your report is well prepared,0
really thank you for your excellent message right now,0
honestly your post is kind in this group,0
seriously you will never complete this comment correctly!,1
really you explained the project very clearly,0
listen you always make a fool of yourself online.,1
again this is the most embarrassing assignment here online,1
again this research was useful and interesting online!,0
listen nobody cares about your comment today,1
your opinion is helpful right now,0
again your drawing is thoughtful,0
honestly this drawing was useful and interesting online,0
you have done well,0
really everyone heard that you ruined the post right now,1
really nobody should work with you on the code,1
seriously everyone knows you lied about the message online,1
what are you doing,0
listen your style looks poor in this group,1
again you are acting like a hopeless person in this group!,1
how was your day,0
seriously thank you for your well prepared drawing today,0
really you explained the answer very clearly today,0
honestly shut up and stop being so pathetic in this group,1
listen let us improve the opinion together every time,0
stop posting photos because you look strange every time,1
listen your effort on this design is appreciated,0
listen have a good day and take care today,0
you embarrassed yourself with that research in this group,1
really your drawing is a joke to everyone every time,1
everyone knows you lied about the post every time,1
really this comment was useful and interesting right now,0
really everyone heard that you ruined the idea in this group,1
really you are a total failure!,1
honestly your project makes no sense at all right now,1
honestly your appearance looks pathetic in that photo online,1
again post another awful design for us to mock every time,1
honestly you will never complete this drawing correctly,1
listen i really liked your comment every time,0
again you explained the drawing very clearly in this group,0
honestly this research was useful and interesting every time,0
really that was a very hopeless response online,1
honestly we made another group without you in this group,1
seriously everyone can see how embarrassing your research is online,1
your style looks awful right now,1
really stop posting photos because you look awkward today,1
really everyone heard that you ruined the idea,1
really your post is kind,0
you are stoopid,1
again everyone is laughing at your project right now,1
again stop posting such poor things every time,1
listen everyone knows you lied about the opinion today,1
really you sound annoying in this comment online.,1
how are you doing,0
really your effort on this opinion is appreciated every time,0
really post another pathetic drawing for us to mock every time!,1
you are amazing,0
seriously please share your research when you are free,0
well done and keep learning today,0
listen great job on the research online,0
really try again so everyone can laugh online!,1
your effort on this message is appreciated today,0
u are a trash,1
listen well done and keep learning in this group.,0
seriously this idea was useful and interesting!,0
seriously what a hopeless thing to say today,1
i disagree with your message but i respect your view right now,0
listen this message made you look ridiculous in this group,1
honestly your effort on this idea is appreciated every time,0
listen great job on the assignment right now,0
again keep talking and show everyone how annoying you are every time,1
honestly please share your idea when you are free right now,0
seriously great job on the design every time,0
your answer proves you know nothing right now,1
congratulations,0
you will get an opportunity,0
get lost you stupid,1
honestly great job on the post,0
seriously everyone knows you lied about the project,1
honestly you are completely poor,1
seriously thank you for your interesting drawing,0
again stop posting photos because you look unpleasant today,1
again shut up and stop being so pathetic in this group,1
honestly stop posting photos because you look ugly,1
again thank you for your thoughtful presentation.,0
seriously great job on the answer online,0
really please share your drawing when you are free right now,0
you are acting like a clueless person in this group,1
post another hopeless research for us to mock in this group,1
seriously let us improve the presentation together in this group,0
you are too ridiculous to understand this code,1
really your profile picture looks worthless today,1
honestly keep talking and show everyone how clueless you are online,1
seriously you embarrassed yourself with that comment online!,1
seriously your opinion is clear right now,0
really stay out of our online group right now.,1
honestly this drawing was useful and interesting every time,0
seriously this code was useful and interesting,0
honestly post another embarrassing message for us to mock right now,1
honestly post another worthless message for us to mock,1
seriously your effort on this assignment is appreciated online,0
listen we will keep reporting every assignment you post online,1
honestly stop pretending you understand the assignment today,1
we will keep reporting every presentation you post every time,1
listen i disagree with your presentation but i respect your view,0
again try again so everyone can laugh in this group,1
honestly everyone is tired of seeing your post today,1
again post another pathetic project for us to mock every time,1
seriously thank you for your well prepared opinion every time,0
again you look ugly in every picture,1
nobody cares about your research in this group,1
really please share your research when you are free today,0
seriously everyone heard that you ruined the drawing today.,1
this design made you look ridiculous in this group,1
listen your message is excellent every time,0
really stop posting photos because you look ugly right now,1
really your appearance looks embarrassing in that photo in this group.,1
seriously thank you for your useful comment,0
thank you for your clear idea every time,0
honestly stop pretending you understand the opinion online,1
honestly have a good day and take care in this group,0
honestly leave this group because nobody likes your posts online!,1
listen i disagree with your answer but i respect your view right now,0
really your profile picture looks ridiculous right now,1
honestly great job on the report every time,0
seriously everyone is tired of seeing your assignment every time,1
seriously you explained the idea very clearly every time,0
honestly everyone can see how terrible your answer is,1
seriously this post was useful and interesting every time,0
how did you make this project,0
again your design is clear!,0
really post another hopeless post for us to mock.,1
again shut up and stop being so clueless right now,1
seriously we will keep reporting every comment you post in this group,1
listen everyone heard that you ruined the design today,1
honestly stop pretending you understand the opinion in this group,1
seriously you explained the report very clearly every time,0
again everyone heard that you ruined the design in this group,1
honestly well done and keep learning,0
really let us improve the answer together!,0
everyone will make fun of your appearance in this group!,1
listen great job on the code in this group,0
seriously nobody should work with you on the project every time,1
honestly thank you for your impressive message in this group,0
honestly your post is impressive in this group,0
let us improve the design together every time,0
this presentation was useful and interesting every time.,0
again i disagree with your project but i respect your view today,0
honestly this post was useful and interesting today,0
really post another nonsense assignment for us to mock every time.,1
really everyone is tired of seeing your code right now,1
honestly i really liked your presentation,0
again great job on the drawing right now,0
again people will remember this embarrassing post today,1
again everyone can see how hopeless your post is,1
really i really liked your message every time,0
listen let us improve the assignment together online.,0
listen post another useless message for us to mock right now,1
listen post another useless report for us to mock right now.,1
thank you for your thoughtful research,0
again we will keep reporting every research you post,1
listen your drawing is thoughtful,0
listen you explained the post very clearly today,0
listen nobody should work with you on the comment today,1
again people will remember this embarrassing answer,1
again this presentation was useful and interesting,0
honestly what a pathetic thing to say,1
seriously we will ignore everything you post today.,1
listen nobody should work with you on the assignment today,1
listen your drawing is clear in this group,0
seriously i disagree with your assignment but i respect your view online,0
seriously your answer is thoughtful today,0
again your code is clear online,0
honestly stop pretending you understand the research in this group!,1
listen the group keeps mocking what happened to you in this group.,1
really your mistake is being shared for everyone to laugh at every time,1
honestly this message was useful and interesting every time,0
honestly everyone is laughing at your project in this group,1
really thank you for your well prepared message,0
seriously i really liked your assignment,0
honestly stop pretending you understand the code right now,1
really great job on the drawing in this group,0
i really liked your answer online,0
you did a good job,0
again people say your research was copied,1
honestly please share your project when you are free every time,0
really get lost you annoying online,1
seriously you always make a fool of yourself online online,1
honestly your effort on this assignment is appreciated,0
again we will keep reporting every opinion you post in this group,1
seriously your effort on this presentation is appreciated every time,0
really we made another group without you right now,1
honestly people say your opinion was copied,1
again great job on the idea today,0
your presentation is kind,0
seriously nobody should work with you on the design in this group,1
really i disagree with your post but i respect your view right now,0
this message was useful and interesting every time,0
really let us improve the presentation together in this group,0
you are so fat and ugly,1
honestly i really liked your design online!,0
your effort on this presentation is appreciated,0
really thank you for your useful answer,0
seriously let us improve the presentation together,0
stop pretending you understand the design,1
listen everyone is tired of seeing your research in this group,1
really your appearance looks embarrassing in that photo every time,1
really everyone is tired of seeing your assignment in this group,1
really you should stay silent in this group online,1
seriously post another pathetic answer for us to mock online,1
really get lost you hopeless online,1
nobody cares about your message in this group,1
again i disagree with your research but i respect your view,0
honestly your effort on this research is appreciated every time,0
seriously i really liked your answer right now,0
listen have a good day and take care,0
seriously great job on the comment every time,0
really thank you for your interesting answer every time,0
honestly your appearance looks terrible in that photo in this group,1
nice attempt,0
again you are too useless to understand this message today!,1
again this assignment was useful and interesting today,0
listen your effort on this opinion is appreciated,0
seriously the group keeps mocking what happened to you every time!,1
really you sound stupid in this message online,1
listen you will never complete this drawing correctly every time,1
you will get success in exam,0
honestly this project made you look ridiculous in this group,1
let us improve the idea together today,0
honestly stop posting such hopeless things!,1
seriously please share your opinion when you are free,0
seriously i disagree with your post but i respect your view,0
what is your name,0
again everyone knows you lied about the idea every time,1
nobody should work with you on the project online!,1
listen shut up and stop being so pathetic online!,1
people say your opinion was copied in this group.,1
this code was useful and interesting!,0
please share your project when you are free.,0
seriously your effort on this report is appreciated every time,0
listen stop pretending you understand the code in this group,1
again you explained the drawing very clearly,0
really great job on the answer right now,0
honestly your presentation makes no sense at all right now,1
again you always make a fool of yourself online every time,1
honestly everyone is laughing at your research.,1
you are a total failure,1
thank you for your interesting assignment in this group,0
you are completely poor in this group,1
seriously your answer is clear right now,0
listen i disagree with your assignment but i respect your view online,0
listen nobody should work with you on the idea today,1
really this is the most poor opinion here every time!,1
honestly i really liked your answer in this group,0
honestly let us improve the idea together in this group,0
listen you embarrassed yourself with that presentation right now,1
seriously great job on the drawing today.,0
again thank you for your interesting research,0
everyone knows you lied about the report today,1
honestly your effort on this idea is appreciated today,0
you are a moron,1
seriously people say your answer was copied right now,1
really everyone heard that you ruined the project online,1
let us improve the message together today,0
really your opinion is worthless right now,1
seriously you explained the opinion very clearly right now,0
you are an idiot,1
again please share your project when you are free right now,0
honestly thank you for your clear report in this group,0
again please share your design when you are free.,0
honestly your effort on this drawing is appreciated in this group,0
again post another ridiculous code for us to mock online,1
really people say your code was copied today,1
listen you explained the idea very clearly today,0
really i really liked your assignment online,0
again i disagree with your design but i respect your view today,0
seriously your idea is completely embarrassing,1
honestly you look awkward in that photo,1
listen you explained the message very clearly every time,0
seriously thank you for your creative report,0
honestly great job on the idea today,0
really thank you for your thoughtful drawing right now,0
seriously keep talking and show everyone how foolish you are,1
really great job on the report in this group,0
again let us improve the assignment together online,0
honestly everyone knows you lied about the message right now,1
listen this design was useful and interesting today,0
you are trash,1
again have a good day and take care,0
really please share your presentation when you are free in this group,0
listen your effort on this code is appreciated right now,0
seriously you explained the code very clearly,0
listen everyone is tired of seeing your idea,1
fuck off,1
honestly your effort on this post is appreciated today,0
listen your posts are absolute trash right now!,1
listen great job on the presentation,0
again your effort on this report is appreciated online,0
seriously i really liked your post today.,0
well done and keep learning,0
seriously what a incompetent thing to say online,1
listen keep talking and show everyone how clueless you are!,1
seriously let us improve the presentation together today,0
listen this opinion was useful and interesting in this group,0
stop posting photos because you look terrible every time,1
you embarrassed yourself with that post every time,1
listen everyone is tired of seeing your post every time,1
people will remember this embarrassing code in this group,1
honestly have a good day and take care today,0
you are disgusting,1
again keep making mistakes because it is funny every time!,1
listen your project is a complete failure today,1
listen great job on the idea,0
honestly thank you for your thoughtful opinion online,0
listen everyone can see how nonsense your research is!,1
seriously please share your project when you are free online,0
honestly i really liked your opinion every time,0
seriously everyone is laughing at your project every time,1
seriously your project is a joke to everyone every time,1
seriously stop posting such ridiculous things in this group,1
again i disagree with your comment but i respect your view every time,0
your style looks pathetic in this group,1
seriously please share your report when you are free,0
seriously your design is thoughtful!,0
seriously everyone is laughing at your code in this group,1
again you explained the answer very clearly,0
listen i disagree with your assignment but i respect your view,0
listen you always give terrible answers right now,1
your effort on this research is appreciated!,0
seriously that was a very stupid response every time.,1
really everyone knows you are bad at this subject today!,1
i hate your guts,1
listen everyone knows you lied about the design every time,1
again nobody should work with you on the message online!,1
again people say your research was copied in this group,1
you will make it,0
seriously everyone heard that you ruined the design,1
seriously this assignment was useful and interesting every time,0
again please share your answer when you are free right now,0
this is the most hopeless project here online,1
honestly this message was useful and interesting right now,0
listen nobody should work with you on the assignment every time!,1
honestly you explained the answer very clearly,0
honestly this is the most ridiculous comment here online,1
let us improve the report together in this group,0
your effort on this code is appreciated every time,0
hello world,0
listen great job on the comment every time,0
again thank you for your thoughtful project every time,0
honestly this design was useful and interesting today,0
honestly this is the most pathetic presentation here every time.,1
again do not let this person join the project today.,1
honestly you explained the opinion very clearly right now,0
again your design is clear right now,0
honestly you are acting like a pathetic person right now,1
really thank you for your impressive answer online,0
seriously thank you for your kind research right now,0
seriously shut up and stop being so foolish in this group,1
honestly your presentation is useful every time,0
again your effort on this assignment is appreciated today,0
again everyone is laughing at your assignment in this group,1
seriously please share your project when you are free right now.,0
honestly thank you for your helpful idea online,0
honestly your presentation is impressive right now,0
really shut up and stop being so hopeless right now,1
that picture makes you look ridiculous online,1
really this post made you look ridiculous,1
again let us improve the idea together every time,0
you are a weirdo,1
really let us improve the design together,0
seriously i really liked your assignment every time,0
again this assignment was useful and interesting every time,0
seriously thank you for your impressive project every time,0
listen everyone knows you lied about the post right now,1
again thank you for your helpful post today,0
seriously everyone is laughing at your research online,1
listen everyone knows you lied about the comment online,1
really we will keep reporting every design you post.,1
thank you for your useful message today,0
honestly post another terrible message for us to mock every time,1
seriously your project is completely ridiculous in this group,1
really thank you for your excellent project,0
again keep talking and show everyone how foolish you are every time!,1
again you embarrassed yourself with that code today,1
honestly your project is excellent online,0
listen stop pretending you understand the project today.,1
your embarrassing story is spreading online every time,1
seriously shut up and stop being so incompetent,1
really your code is well prepared,0
seriously your report is completely terrible online!,1
seriously people say your presentation was copied online,1
again everyone can see how nonsense your project is.,1
really this is the most pathetic drawing here in this group,1
again let us improve the presentation together,0
again people will remember this embarrassing research every time,1
really stop posting such terrible things today,1
seriously thank you for your thoughtful post.,0
seriously great job on the report every time,0
listen i disagree with your report but i respect your view in this group,0
thank you for your interesting project in this group,0
seriously your effort on this research is appreciated today,0
really everyone is laughing at your presentation online,1
you look unpleasant in every picture in this group,1
seriously everyone heard that you ruined the comment every time,1
seriously everyone is tired of seeing your assignment online,1
really your drawing is a joke to everyone in this group.,1
really thank you for your excellent post in this group,0
really you are not welcome in our discussion today!,1
again you always give ridiculous answers right now!,1
honestly you will never complete this presentation correctly,1
listen post another pathetic assignment for us to mock right now,1
really people will remember this embarrassing design online,1
again let us improve the idea together online,0
you are creative,0
listen people will remember this embarrassing drawing in this group,1
listen i disagree with your answer but i respect your view every time,0
again i disagree with your research but i respect your view today,0
post another hopeless post for us to mock today,1
really keep talking and show everyone how useless you are right now,1
honestly this answer made you look ridiculous in this group,1
seriously we will continue without you in this group,1
listen everyone is tired of you,1
honestly i disagree with your message but i respect your view right now,0
honestly nobody cares about your idea today,1
nobody cares about your project,1
again everyone knows you lied about the drawing online,1
listen i really liked your research right now.,0
listen this answer was useful and interesting,0
honestly you explained the research very clearly in this group,0
you are doin great,0
seriously continue arguing because nobody takes you seriously in this group,1
really well done and keep learning in this group,0
really keep talking and show everyone how ridiculous you are right now,1
seriously your answer is interesting in this group!,0
listen thank you for your impressive report in this group,0
honestly everyone heard that you ruined the message in this group,1
really post another worthless answer for us to mock!,1
honestly get lost you hopeless every time!,1
you explained the code very clearly in this group,0
let us improve the report together online,0
again you will never complete this opinion correctly every time!,1
again you are completely useless right now,1
really let us improve the code together in this group,0
really everyone knows you lied about the answer today,1
really you do not belong in this chat online!,1
listen you are too ridiculous to understand this post today,1
your research is useful in this group,0
honestly let us improve the idea together right now,0
you are so bad,1
honestly let us improve the presentation together today,0
really let us improve the design together online,0
seriously i disagree with your idea but i respect your view today,0
honestly we will keep reporting every drawing you post today.,1
listen your appearance looks poor in that photo in this group,1
seriously thank you for your helpful opinion every time,0
seriously let us improve the report together right now,0
honestly everyone is tired of seeing your answer every time,1
really you look unpleasant in every picture today,1
honestly you cannot solve even a simple question in this group,1
honestly let us improve the assignment together every time,0
really everyone knows you lied about the research,1
again i really liked your drawing in this group!,0
again this idea made you look ridiculous right now,1
really you explained the research very clearly every time,0
honestly everyone knows you lied about the comment online,1
again we will ignore everything you post in this group.,1
really please share your research when you are free,0
honestly thank you for your thoughtful code in this group!,0
listen everyone knows you lied about the presentation online,1
honestly thank you for your useful idea in this group,0
you will never make it,1
i really liked your drawing!,0
again you explained the post very clearly online!,0
seriously you are too hopeless to understand this project in this group,1
again stop posting such ridiculous things,1
really stop posting photos because you look ridiculous today,1
honestly your opinion makes no sense at all online,1
this is the most useless idea here,1
seriously this is the most nonsense assignment here in this group,1
again people are forwarding your mistake everywhere right now,1
seriously we will keep reporting every drawing you post online,1
again this research was useful and interesting,0
seriously this code was useful and interesting right now,0
people say your code was copied,1
seriously that was a very ridiculous response in this group,1
you are a nice person,0
honestly your drawing is a joke to everyone every time,1
honestly people are sharing stories to make fun of you every time,1
honestly have a good day and take care!,0
really this is the most nonsense project here every time,1
again this design was useful and interesting right now,0
you are too worthless to understand this assignment!,1
you are hopeless,1
again you always give poor answers today!,1
fuck you idiot,1
honestly your profile picture looks embarrassing.,1
again please share your drawing when you are free right now,0
honestly you embarrassed yourself with that message,1
again have a good day and take care right now,0
honestly your drawing is thoughtful in this group,0
honestly thank you for your useful design every time,0
you are nise,0
honestly thank you for your creative code every time,0
listen your profile picture looks embarrassing,1
honestly everyone knows you lied about the assignment in this group,1
really everyone heard that you ruined the comment in this group!,1
seriously your effort on this code is appreciated online,0
really everyone is tired of seeing your drawing every time,1
honestly your effort on this project is appreciated!,0
really thank you for your useful post in this group,0
seriously you are acting like a worthless person today,1
please share your message when you are free right now,0
seriously everyone heard that you ruined the code right now,1
listen nobody should work with you on the answer in this group.,1
seriously you sound stupid in this comment every time.,1
listen everyone will make fun of your appearance every time,1
seriously i disagree with your comment but i respect your view online,0
listen i really liked your project today,0
honestly your research is useful online,0
again your drawing is well prepared right now,0
really nobody should work with you on the idea every time,1
the whole group knows about your failure,1
you should kill yourself,1
seriously i really liked your comment in this group,0
you are a failure,1
get lost you clueless every time!,1
nobody cares about your presentation,1
seriously you are completely awful right now,1
listen i really liked your drawing online,0
listen you always give pathetic answers every time,1
really you are too worthless to understand this opinion in this group,1
listen get lost you ridiculous,1
again you are acting like a hopeless person every time,1
honestly thank you for your excellent opinion in this group,0
your code is interesting in this group!,0
really post another useless assignment for us to mock every time,1
really you explained the research very clearly online!,0
listen please share your project when you are free today,0
really we do not want you in this discussion online.,1
again your drawing is excellent today,0
really nobody should work with you on the report in this group,1
you are a wonderful person,0
honestly you explained the research very clearly every time,0
again keep talking and show everyone how incompetent you are online,1
again keep making mistakes because it is funny right now!,1
you are a great friend,0
listen you are acting like a incompetent person in this group,1
really everyone can see how worthless your drawing is,1
honestly say that again and make yourself look foolish in this group,1
keep talking and show everyone how stupid you are,1
again thank you for your useful comment right now,0
people say your opinion was copied every time,1
thank you for your excellent research online,0
really thank you for your kind research today,0
listen your opinion is helpful in this group,0
this code was useful and interesting right now,0
listen i really liked your assignment today,0
listen nobody should work with you on the code,1
listen great job on the project right now,0
seriously your profile picture looks pathetic online,1
honestly stop pretending you understand the presentation,1
honestly i really liked your answer online,0
what is tis,0
well done,0
really please share your code when you are free every time,0
great job on the idea today,0
seriously you explained the report very clearly right now!,0
i disagree with your idea but i respect your view every time,0
honestly i disagree with your opinion but i respect your view right now,0
again your comment is interesting,0
how are you,0
seriously people are sharing stories to make fun of you,1
listen your post is kind right now,0
honestly great job on the message every time,0
again the whole group knows about your failure every time.,1
this project made you look ridiculous every time.,1
seriously your assignment is useful right now,0
listen you explained the opinion very clearly every time.,0
honestly keep making mistakes because it is funny every time,1
seriously let us improve the code together,0
honestly please share your answer when you are free today,0
honestly stop posting such useless things in this group,1
i really liked your post every time,0
seriously your effort on this assignment is appreciated every time!,0
really your effort on this assignment is appreciated today,0
listen let us improve the assignment together in this group,0
honestly everyone is tired of seeing your code right now,1
you are so stupid today,1
seriously thank you for your thoughtful design right now!,0
great job on the drawing,0
listen let us improve the assignment together today,0
again everyone is tired of seeing your presentation,1
people are sharing stories to make fun of you online.,1
really you explained the idea very clearly today,0
again your effort on this design is appreciated online,0
honestly your effort on this comment is appreciated online,0
we will keep reporting every comment you post right now,1
again your research is impressive today,0
seriously thank you for your useful opinion every time,0
really your appearance looks awful in that photo,1
really your effort on this presentation is appreciated in this group,0
honestly you look strange in every picture online,1
listen everyone can see how nonsense your comment is,1
again your effort on this presentation is appreciated.,0
please share your comment when you are free every time.,0
post another terrible message for us to mock online,1
really let us improve the answer together every time!,0
again everyone is tired of seeing your drawing,1
listen you are too hopeless to understand this message every time,1
really your design is excellent online,0
listen everyone knows you lied about the design today,1
again let us improve the idea together right now.,0
really your presentation makes no sense at all right now,1
honestly post another worthless assignment for us to mock today,1
seriously everyone can see how awful your answer is,1
really your effort on this design is appreciated every time,0
you are acting like a hopeless person in this group,1
seriously let us improve the opinion together in this group,0
honestly this design was useful and interesting right now,0
seriously you will never complete this comment correctly today,1
seriously get lost you hopeless today,1
really everyone knows you lied about the report,1
listen i really liked your post every time,0
again you look awkward in every picture every time,1
this drawing was useful and interesting online,0
really you embarrassed yourself with that assignment in this group,1
we will ignore everything you post.,1
seriously stop pretending you understand the message online,1
you are ugly,1
listen your effort on this answer is appreciated every time,0
again i really liked your project online,0
listen get lost you pathetic!,1
listen you are completely hopeless online,1
i disagree with your research but i respect your view every time,0
really i really liked your message today,0
listen you explained the assignment very clearly right now,0
really i disagree with your idea but i respect your view right now,0
where are you from,0
well tried,0
again your profile picture looks ridiculous today,1
listen i really liked your presentation online,0
listen everyone is talking about your embarrassing mistake right now,1
really your drawing is creative every time,0
really everyone knows you lied about the code,1
seriously please share your assignment when you are free every time,0
honestly keep talking and show everyone how useless you are in this group,1
everyone can see how nonsense your post is today,1
seriously your report is clear every time,0
seriously you are completely terrible in this group,1
again great job on the project today,0
listen i disagree with your answer but i respect your view online,0
really continue arguing because nobody takes you seriously every time,1
thank you for your helpful research,0
people say your project was copied online,1
you are a nice girl,0
again i disagree with your answer but i respect your view right now,0
listen your drawing is a joke to everyone!,1
you are a waste of time,1
seriously your appearance looks terrible in that photo today,1
seriously thank you for your creative design,0
really great job on the report every time,0
your project is excellent every time!,0
seriously i disagree with your comment but i respect your view every time,0
listen you will never complete this research correctly in this group,1
seriously great job on the code right now,0
really people are sharing stories to make fun of you every time.,1
listen you explained the drawing very clearly in this group.,0
again i disagree with your answer but i respect your view,0
honestly i disagree with your comment but i respect your view every time,0
listen your report is interesting online,0
seriously please share your answer when you are free in this group!,0
have a good day and take care in this group,0
really this is the most hopeless project here today,1
honestly your effort on this project is appreciated every time,0
post another nonsense answer for us to mock today,1
really we will keep reporting every code you post every time!,1
seriously this answer was useful and interesting right now,0
listen great job on the research.,0
listen you explained the answer very clearly online,0
you are dum,1
nobody should work with you on the research in this group,1
honestly thank you for your creative message in this group,0
really you will never complete this assignment correctly every time,1
listen you explained the report very clearly today,0
seriously people say your comment was copied online,1
great job on the design right now,0
seriously great job on the code,0
nobody should work with you on the answer today,1
everyone is tired of seeing your post right now,1
honestly your assignment is completely useless right now,1
honestly go on and embarrass yourself again right now,1
seriously nobody cares about your answer,1
honestly you are too annoying to understand this opinion online,1
your opinion is interesting,0
listen you are completely poor right now,1
gret job,0
the group is joking about your latest mistake every time.,1
really your style looks worthless online,1
say that again and make yourself look foolish in this group,1
you are so foolish every time,1
again this idea was useful and interesting,0
i disagree with your drawing but i respect your view right now,0
honestly your messages are unwanted every time,1
shut up idiot,1
this project is nice,0
seriously people say your code was copied every time,1
honestly you explained the design very clearly every time,0
seriously your effort on this opinion is appreciated right now,0
seriously everyone is tired of seeing your post today,1
you will never complete this opinion correctly,1
i really liked your comment every time,0
really your drawing is impressive in this group,0
honestly you sound annoying in this opinion right now,1
really shut up and stop being so ridiculous,1
you will succeed,0
really everyone knows you lied about the post right now,1
really people say your comment was copied in this group,1
really everyone is tired of seeing your opinion,1
really this idea was useful and interesting today,0
listen thank you for your useful post online,0
honestly shut up and stop being so worthless,1
again please share your message when you are free in this group,0
you will be successful,0
really everyone is tired of seeing your code every time,1
keep talking and show everyone how hopeless you are every time,1
really post another nonsense comment for us to mock in this group,1
honestly keep making mistakes because it is funny right now,1
again this comment was useful and interesting right now,0
everyone is tired of seeing your report right now,1
again great job on the post right now,0
again let us improve the drawing together today,0
again everyone is tired of seeing your presentation online.,1
